title,time_str,time,url_link,location,county,state,magnitude,depth_km,depth_mi
M 1 3 32 km E of Minto Alaska,2022-04-08T14:47:28.033Z,2022-04-08 14:47:28.033000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ib8q0c,"{'type': 'Point', 'coordinates': (-148.6592, 65.1008)}",Minto,Alaska,1.3,12.80,7.95
M 0 9 32 km SW of Alamo Nevada,2022-04-14T21:15:21.577Z,2022-04-14 21:15:21.577000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837202,"{'type': 'Point', 'coordinates': (-115.4526, 37.189)}",Alamo,Nevada,0.9,0.00,0.00
M 5 0 southern East Pacific Rise,2022-04-08T15:32:01.040Z,2022-04-08 15:32:01.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0pu,"{'type': 'Point', 'coordinates': (-118.8349, -54.5146)}",Pacific,Rise,5.0,10.00,6.21
M 1 0 31 km SSW of Alamo Nevada,2022-04-14T20:50:38.040Z,2022-04-14 20:50:38.040000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837192,"{'type': 'Point', 'coordinates': (-115.347, 37.1249)}",Alamo,Nevada,1.0,0.00,0.00
M 2 3 6 km ENE of Pāhala Hawaii,2022-04-08T14:30:33.350Z,2022-04-08 14:30:33.350000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72977972,"{'type': 'Point', 'coordinates': (-155.418502807617, 19.219165802002)}",Pāhala,Hawaii,2.3,31.74,19.72
M 1 5 31 km SSW of Alamo Nevada,2022-04-09T02:39:25.946Z,2022-04-09 02:39:25.946000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836931,"{'type': 'Point', 'coordinates': (-115.3119, 37.1022)}",Alamo,Nevada,1.5,0.00,0.00
M 1 4 29 km SE of Mina Nevada,2022-04-09T02:39:24.643Z,2022-04-09 02:39:24.643000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836930,"{'type': 'Point', 'coordinates': (-117.9027, 38.1785)}",Mina,Nevada,1.4,9.50,5.90
M 0 8 12km ESE of Mammoth Lakes CA,2022-04-08T18:54:17.197Z,2022-04-08 18:54:17.197000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715976,"{'type': 'Point', 'coordinates': (-118.8651667, 37.5801667)}",Lakes,CA,0.8,3.46,2.15
M 2 0 28 km WSW of Skwentna Alaska,2022-04-08T14:25:42.336Z,2022-04-08 14:25:42.336000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ib2z7y,"{'type': 'Point', 'coordinates': (-151.9065, 61.9137)}",Skwentna,Alaska,2.0,106.20,65.99
M 1 9 3 km SW of Pāhala Hawaii,2022-04-08T14:15:30.270Z,2022-04-08 14:15:30.270000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72977962,"{'type': 'Point', 'coordinates': (-155.496673583984, 19.1783332824707)}",Pāhala,Hawaii,1.9,32.68,20.31
M 3 5 81 km NE of Punta Cana Dominican Republic,2022-04-08T15:26:00.750Z,2022-04-08 15:26:00.750000,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022098000,"{'type': 'Point', 'coordinates': (-67.834, 19.0846)}",Dominican,Republic,3.5,7.00,4.35
M 0 5 6km NW of The Geysers CA,2022-04-08T15:34:16.010Z,2022-04-08 15:34:16.010000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715971,"{'type': 'Point', 'coordinates': (-122.8071671, 38.8163338)}",Geysers,CA,0.5,1.58,0.98
M 0 4 22 km ENE of Ashford Washington,2022-04-08T20:32:17.440Z,2022-04-08 20:32:17.440000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61820452,"{'type': 'Point', 'coordinates': (-121.761, 46.845)}",Ashford,Washington,0.4,1.51,0.94
M 1 0 17km WSW of Toms Place CA,2022-04-08T20:04:15.626Z,2022-04-08 20:04:15.626000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715966,"{'type': 'Point', 'coordinates': (-118.8621667, 37.504)}",Place,CA,1.0,5.69,3.54
M 0 6 71 km ENE of Port Alsworth Alaska,2022-04-09T01:35:52.450Z,2022-04-09 01:35:52.450000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054223,"{'type': 'Point', 'coordinates': (-153.169833333333, 60.4945)}",Alsworth,Alaska,0.6,8.29,5.15
M 0 9 13km N of Ocotillo Wells CA,2022-04-08T18:19:49.477Z,2022-04-08 18:19:49.477000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988631,"{'type': 'Point', 'coordinates': (-116.1225, 33.2573333)}",Wells,CA,0.9,11.49,7.14
M 1 8 14km SSE of Progreso B C MX,2022-04-08T18:16:44.889Z,2022-04-08 18:16:44.889000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988623,"{'type': 'Point', 'coordinates': (-115.533, 32.4653333)}",C,MX,1.8,13.91,8.64
M 0 9 30 km SE of Mina Nevada,2022-04-09T02:39:23.590Z,2022-04-09 02:39:23.590000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836929,"{'type': 'Point', 'coordinates': (-117.8995, 38.171)}",Mina,Nevada,0.9,10.50,6.52
M 1 9 1 km SSW of Pāhala Hawaii,2022-04-08T13:42:32.210Z,2022-04-08 13:42:32.210000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72977932,"{'type': 'Point', 'coordinates': (-155.487167358398, 19.1893329620361)}",Pāhala,Hawaii,1.9,31.78,19.75
M 2 3 4 km SSE of Pāhala Hawaii,2022-04-08T13:29:00.050Z,2022-04-08 13:29:00.050000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72977927,"{'type': 'Point', 'coordinates': (-155.470336914062, 19.167667388916)}",Pāhala,Hawaii,2.3,31.62,19.65
M 1 6 13km SSW of Searles Valley CA,2022-04-08T18:09:52.784Z,2022-04-08 18:09:52.784000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988607,"{'type': 'Point', 'coordinates': (-117.4818333, 35.666)}",Valley,CA,1.6,6.58,4.09
M 2 5 49 km NNW of Koyukuk Alaska,2022-04-08T13:22:18.805Z,2022-04-08 13:22:18.805000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224iah979,"{'type': 'Point', 'coordinates': (-158.2711, 65.2534)}",Koyukuk,Alaska,2.5,7.20,4.47
M 1 2 32 km SW of Alamo Nevada,2022-04-09T02:39:22.051Z,2022-04-09 02:39:22.051000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836927,"{'type': 'Point', 'coordinates': (-115.375, 37.1208)}",Alamo,Nevada,1.2,23.00,14.29
M 1 0 37 km SW of Alamo Nevada,2022-04-12T21:09:53.469Z,2022-04-12 21:09:53.469000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837083,"{'type': 'Point', 'coordinates': (-115.4352, 37.1104)}",Alamo,Nevada,1.0,0.00,0.00
M 4 4 53 km NNE of Nanao Japan,2022-04-09T06:23:52.298Z,2022-04-09 06:23:52.298000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0pv,"{'type': 'Point', 'coordinates': (137.2446, 37.4767)}",Nanao,Japan,4.4,5.19,3.22
M 1 1 28 km SSW of Alamo Nevada,2022-04-12T20:54:27.443Z,2022-04-12 20:54:27.443000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837076,"{'type': 'Point', 'coordinates': (-115.3416, 37.1494)}",Alamo,Nevada,1.1,11.80,7.33
M 0 2 152 km W of Adak Alaska,2022-04-08T18:35:23.740Z,2022-04-08 18:35:23.740000,https://earthquake.usgs.gov/earthquakes/eventpage/av91533006,"{'type': 'Point', 'coordinates': (-178.84, 51.8176666666667)}",Adak,Alaska,0.2,6.10,3.79
M 1 7 29 km SSW of Alamo Nevada,2022-04-09T02:39:21.063Z,2022-04-09 02:39:21.063000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836924,"{'type': 'Point', 'coordinates': (-115.3136, 37.1237)}",Alamo,Nevada,1.7,0.00,0.00
M 0 4 8km W of Cobb CA,2022-04-08T14:41:23.699Z,2022-04-08 14:41:23.699000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715956,"{'type': 'Point', 'coordinates': (-122.8096695, 38.8313332)}",Cobb,CA,0.4,2.12,1.32
M 2 0 70 km SE of Denali National Park Alaska,2022-04-08T13:08:56.680Z,2022-04-08 13:08:56.680000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ia5qa4,"{'type': 'Point', 'coordinates': (-150.564, 63.1823)}",Park,Alaska,2.0,118.80,73.82
M 0 8 12 km NNE of Howell Utah,2022-04-08T18:07:32.410Z,2022-04-08 18:07:32.410000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60489552,"{'type': 'Point', 'coordinates': (-112.3933333, 41.898)}",Howell,Utah,0.8,7.20,4.47
M 0 8 62 km ENE of Pedro Bay Alaska,2022-04-09T01:26:28.920Z,2022-04-09 01:26:28.920000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054218,"{'type': 'Point', 'coordinates': (-153.107333333333, 60.042)}",Bay,Alaska,0.8,11.26,7.00
M 0 5 12km NE of Little Lake CA,2022-04-08T16:59:32.709Z,2022-04-08 16:59:32.709000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988599,"{'type': 'Point', 'coordinates': (-117.803, 36.0063333)}",Lake,CA,0.5,1.08,0.67
M 0 5 14 km NNE of Ashford Washington,2022-04-08T21:13:19.890Z,2022-04-08 21:13:19.890000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61820437,"{'type': 'Point', 'coordinates': (-121.97533333333334, 46.885333333333335)}",Ashford,Washington,0.5,11.93,7.41
M 1 3 34 km SSW of Alamo Nevada,2022-04-09T02:39:19.759Z,2022-04-09 02:39:19.759000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836923,"{'type': 'Point', 'coordinates': (-115.3282, 37.0796)}",Alamo,Nevada,1.3,0.00,0.00
M 5 1 213 km WSW of Abepura Indonesia,2022-04-08T12:48:54.040Z,2022-04-08 12:48:54.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0mt,"{'type': 'Point', 'coordinates': (138.8629, -3.337)}",Abepura,Indonesia,5.1,75.80,47.10
M 1 9 13 km NW of Lindsay Texas,2022-04-13T10:09:02.623Z,2022-04-13 10:09:02.623000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022gwef,"{'type': 'Point', 'coordinates': (-103.6330084, 31.45616105)}",Lindsay,Texas,1.9,15.62,9.70
M 2 5 32 km SSW of Alamo Nevada,2022-04-09T02:39:18.689Z,2022-04-09 02:39:18.689000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836919,"{'type': 'Point', 'coordinates': (-115.3239, 37.1018)}",Alamo,Nevada,2.5,5.00,3.11
M 0 6 8km NW of The Geysers CA,2022-04-08T12:37:19.958Z,2022-04-08 12:37:19.958000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715946,"{'type': 'Point', 'coordinates': (-122.8183365, 38.8321648)}",Geysers,CA,0.6,2.73,1.70
M 0 7 7km NE of Coso Junction CA,2022-04-08T18:19:58.842Z,2022-04-08 18:19:58.842000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988591,"{'type': 'Point', 'coordinates': (-117.8858333, 36.0888333)}",Junction,CA,0.7,1.65,1.03
M 1 6 64 km NW of Petersville Alaska,2022-04-08T12:25:12.525Z,2022-04-08 12:25:12.525000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i9w1x2,"{'type': 'Point', 'coordinates': (-151.7666, 62.8455)}",Petersville,Alaska,1.6,5.90,3.67
M 0 7 6km NNW of The Geysers CA,2022-04-08T12:26:15.893Z,2022-04-08 12:26:15.893000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715941,"{'type': 'Point', 'coordinates': (-122.7946701, 38.822834)}",Geysers,CA,0.7,2.18,1.35
M 1 5 22km ESE of Anza CA,2022-04-08T18:16:08.980Z,2022-04-08 18:16:08.980000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988583,"{'type': 'Point', 'coordinates': (-116.4501667, 33.5038333)}",Anza,CA,1.5,6.14,3.82
M 2 0 68 km WNW of Happy Valley Alaska,2022-04-08T12:18:28.750Z,2022-04-08 12:18:28.750000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i9ulfd,"{'type': 'Point', 'coordinates': (-152.9279, 60.0808)}",Valley,Alaska,2.0,127.70,79.35
M 0 6 18km ESE of Julian CA,2022-04-15T00:10:57.977Z,2022-04-15 00:10:57.977000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988575,"{'type': 'Point', 'coordinates': (-116.422, 33.0353333)}",Julian,CA,0.6,8.42,5.23
M 0 4 Alaska Peninsula,2022-04-09T01:22:02.440Z,2022-04-09 01:22:02.440000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054213,"{'type': 'Point', 'coordinates': (-154.383, 58.4463333333333)}",Alaska,Peninsula,0.4,4.92,3.06
M 1 8 8 km ENE of Pāhala Hawaii,2022-04-08T11:58:44.290Z,2022-04-08 11:58:44.290000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72977837,"{'type': 'Point', 'coordinates': (-155.398498535156, 19.2285003662109)}",Pāhala,Hawaii,1.8,31.35,19.48
M 0 5 7km WNW of Cobb CA,2022-04-08T18:43:15.130Z,2022-04-08 18:43:15.130000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715936,"{'type': 'Point', 'coordinates': (-122.7971667, 38.8355)}",Cobb,CA,0.5,1.94,1.21
M 0 5 62 km ENE of Pedro Bay Alaska,2022-04-08T18:08:40.640Z,2022-04-08 18:08:40.640000,https://earthquake.usgs.gov/earthquakes/eventpage/av91532921,"{'type': 'Point', 'coordinates': (-153.0665, 59.9856666666667)}",Bay,Alaska,0.5,1.79,1.11
M 4 7 South Sandwich Islands region,2022-04-08T11:56:52.040Z,2022-04-08 11:56:52.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0ml,"{'type': 'Point', 'coordinates': (-25.1501, -58.3431)}",Islands,region,4.7,35.00,21.75
M 0 4 6km WNW of The Geysers CA,2022-04-08T11:58:15.718Z,2022-04-08 11:58:15.718000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715931,"{'type': 'Point', 'coordinates': (-122.8186646, 38.8026657)}",Geysers,CA,0.4,3.30,2.05
M 0 1 48 km ESE of Beatty Nevada,2022-04-09T02:39:37.719Z,2022-04-09 02:39:37.719000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836955,"{'type': 'Point', 'coordinates': (-116.2826, 36.6978)}",Beatty,Nevada,0.1,3.80,2.36
M 1 6 23 km N of Susitna Alaska,2022-04-08T13:13:44.735Z,2022-04-08 13:13:44.735000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i9ewc7,"{'type': 'Point', 'coordinates': (-150.5167, 61.7501)}",Susitna,Alaska,1.6,44.30,27.53
M 1 0 12km NNE of Borrego Springs CA,2022-04-08T18:01:56.460Z,2022-04-08 18:01:56.460000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988567,"{'type': 'Point', 'coordinates': (-116.3301667, 33.3613333)}",Springs,CA,1.0,11.25,6.99
M 1 5 10km NW of The Geysers CA,2022-04-08T20:30:15.791Z,2022-04-08 20:30:15.791000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715926,"{'type': 'Point', 'coordinates': (-122.837, 38.84)}",Geysers,CA,1.5,1.79,1.11
M 1 1 10 km WSW of Topaz Lake Nevada,2022-04-09T02:39:15.413Z,2022-04-09 02:39:15.413000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836915,"{'type': 'Point', 'coordinates': (-119.6609, 38.6612)}",Lake,Nevada,1.1,8.70,5.41
M 0 9 14km ESE of Pinnacles CA,2022-04-12T18:41:14.263Z,2022-04-12 18:41:14.263000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715921,"{'type': 'Point', 'coordinates': (-120.9891667, 36.5006667)}",Pinnacles,CA,0.9,10.89,6.77
M 2 2 4 km SW of Indios Puerto Rico,2022-04-08T11:40:34.050Z,2022-04-08 11:40:34.050000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343753,"{'type': 'Point', 'coordinates': (-66.8453333333333, 17.9586666666667)}",Puerto,Rico,2.2,20.33,12.63
M 0 9 27 km SSE of Mina Nevada,2022-04-09T02:39:11.705Z,2022-04-09 02:39:11.705000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836914,"{'type': 'Point', 'coordinates': (-117.9869, 38.1606)}",Mina,Nevada,0.9,6.20,3.85
M 0 9 37 km SSW of Alamo Nevada,2022-04-12T21:00:37.914Z,2022-04-12 21:00:37.914000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837078,"{'type': 'Point', 'coordinates': (-115.3903, 37.0845)}",Alamo,Nevada,0.9,0.00,0.00
M 2 0 32 km SSW of Alamo Nevada,2022-04-09T02:39:10.589Z,2022-04-09 02:39:10.589000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836910,"{'type': 'Point', 'coordinates': (-115.3002, 37.0971)}",Alamo,Nevada,2.0,0.00,0.00
M 1 0 22km NNW of Tehachapi CA,2022-04-08T17:58:37.875Z,2022-04-08 17:58:37.875000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988559,"{'type': 'Point', 'coordinates': (-118.5448333, 35.3185)}",Tehachapi,CA,1.0,3.68,2.29
M 1 8 61 km SSE of Cantwell Alaska,2022-04-08T10:37:39.150Z,2022-04-08 10:37:39.150000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i8su8n,"{'type': 'Point', 'coordinates': (-148.3368, 62.9184)}",Cantwell,Alaska,1.8,0.00,0.00
M 0 8 11km W of Garnet CA,2022-04-08T17:39:42.056Z,2022-04-08 17:39:42.056000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988551,"{'type': 'Point', 'coordinates': (-116.6666667, 33.8918333)}",Garnet,CA,0.8,14.89,9.25
M 2 3 51 km NW of Toyah Texas,2022-04-09T00:05:20.425Z,2022-04-09 00:05:20.425000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022gwai,"{'type': 'Point', 'coordinates': (-104.1975304, 31.62419707)}",Toyah,Texas,2.3,5.80,3.60
M 2 2 52 km NW of Toyah Texas,2022-04-08T23:18:04.085Z,2022-04-08 23:18:04.085000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022gwah,"{'type': 'Point', 'coordinates': (-104.2120407, 31.62182662)}",Toyah,Texas,2.2,7.60,4.72
M 1 1 30 km SE of Mina Nevada,2022-04-09T02:39:08.559Z,2022-04-09 02:39:08.559000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836909,"{'type': 'Point', 'coordinates': (-117.8684, 38.186)}",Mina,Nevada,1.1,7.80,4.85
M 1 5 12 km ENE of Eielson Air Force Base Alaska,2022-04-08T10:33:53.069Z,2022-04-08 10:33:53.069000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i8oegg,"{'type': 'Point', 'coordinates': (-146.824, 64.7074)}",Base,Alaska,1.5,7.90,4.91
M 1 2 7km NW of The Geysers CA,2022-04-08T13:17:28.183Z,2022-04-08 13:17:28.183000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715916,"{'type': 'Point', 'coordinates': (-122.8168335, 38.8176651)}",Geysers,CA,1.2,2.30,1.43
M 2 1 5 km SSW of Indios Puerto Rico,2022-04-08T10:55:44.740Z,2022-04-08 10:55:44.740000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343748,"{'type': 'Point', 'coordinates': (-66.833, 17.9475)}",Puerto,Rico,2.1,13.42,8.34
M 1 6 32 km SSW of Alamo Nevada,2022-04-09T02:39:07.094Z,2022-04-09 02:39:07.094000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836907,"{'type': 'Point', 'coordinates': (-115.2969, 37.0902)}",Alamo,Nevada,1.6,0.00,0.00
M 1 0 32 km SSW of Alamo Nevada,2022-04-12T20:11:18.638Z,2022-04-12 20:11:18.638000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837066,"{'type': 'Point', 'coordinates': (-115.34, 37.11)}",Alamo,Nevada,1.0,0.00,0.00
M 1 8 22km NNW of Tehachapi CA,2022-04-08T16:17:52.220Z,2022-04-08 16:17:52.220000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988543,"{'type': 'Point', 'coordinates': (-118.5415, 35.3163333)}",Tehachapi,CA,1.8,3.08,1.91
M 1 2 22km NNW of Tehachapi CA,2022-04-08T17:19:06.547Z,2022-04-08 17:19:06.547000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988535,"{'type': 'Point', 'coordinates': (-118.5451667, 35.315)}",Tehachapi,CA,1.2,4.23,2.63
M 3 0 53 km NNW of Koyukuk Alaska,2022-04-08T10:43:34.040Z,2022-04-08 10:43:34.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i88vy0,"{'type': 'Point', 'coordinates': (-158.2413, 65.2997)}",Koyukuk,Alaska,3.0,6.10,3.79
M 3 3 22km NNW of Tehachapi CA,2022-04-14T09:41:39.107Z,2022-04-14 09:41:39.107000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988527,"{'type': 'Point', 'coordinates': (-118.5361667, 35.3131667)}",Tehachapi,CA,3.3,3.29,2.04
M 0 8 5km NNE of Big Bear City CA,2022-04-08T17:11:24.505Z,2022-04-08 17:11:24.505000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988519,"{'type': 'Point', 'coordinates': (-116.8306667, 34.3036667)}",City,CA,0.8,8.03,4.99
M 2 2 13km SSW of Mariposa CA,2022-04-08T13:34:17.296Z,2022-04-08 13:34:17.296000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715901,"{'type': 'Point', 'coordinates': (-120.013, 37.3775)}",Mariposa,CA,2.2,27.01,16.78
M 0 2 3 km NNW of Carter Springs Nevada,2022-04-12T17:55:41.646Z,2022-04-12 17:55:41.646000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837031,"{'type': 'Point', 'coordinates': (-119.6545, 38.8908)}",Springs,Nevada,0.2,2.30,1.43
M 1 4 21 km NNW of Fishhook Alaska,2022-04-08T09:24:32.026Z,2022-04-08 09:24:32.026000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i85nmj,"{'type': 'Point', 'coordinates': (-149.3981, 61.9252)}",Fishhook,Alaska,1.4,19.70,12.24
M 0 9 8km NW of The Geysers CA,2022-04-08T09:32:15.894Z,2022-04-08 09:32:15.894000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715896,"{'type': 'Point', 'coordinates': (-122.8178329, 38.8321648)}",Geysers,CA,0.9,1.71,1.06
M 1 9 12 km WSW of Pole Ojea Puerto Rico,2022-04-08T11:51:35.450Z,2022-04-08 11:51:35.450000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343758,"{'type': 'Point', 'coordinates': (-67.291, 17.9216666666667)}",Puerto,Rico,1.9,6.30,3.91
M 4 0 11 km ESE of Calama Chile,2022-04-08T09:30:58.040Z,2022-04-08 09:30:58.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0m5,"{'type': 'Point', 'coordinates': (-68.8121, -22.4831)}",Calama,Chile,4.0,126.90,78.85
M 1 6 11km NW of Big Bear Lake CA,2022-04-08T17:03:19.910Z,2022-04-08 17:03:19.910000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988511,"{'type': 'Point', 'coordinates': (-117.008, 34.3066667)}",Lake,CA,1.6,7.52,4.67
M 2 2 6 km SW of La Parguera Puerto Rico,2022-04-08T10:29:54.810Z,2022-04-08 10:29:54.810000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343743,"{'type': 'Point', 'coordinates': (-67.0905, 17.94)}",Puerto,Rico,2.2,11.94,7.42
M 1 8 8 km E of Pāhala Hawaii,2022-04-08T08:56:02.010Z,2022-04-08 08:56:02.010000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72977692,"{'type': 'Point', 'coordinates': (-155.399169921875, 19.1966667175293)}",Pāhala,Hawaii,1.8,32.81,20.39
M 0 9 4km W of Cobb CA,2022-04-08T09:07:19.742Z,2022-04-08 09:07:19.742000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715891,"{'type': 'Point', 'coordinates': (-122.7665024, 38.824501)}",Cobb,CA,0.9,2.03,1.26
M 2 2 Puerto Rico region,2022-04-08T09:56:08.600Z,2022-04-08 09:56:08.600000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343738,"{'type': 'Point', 'coordinates': (-66.838, 18.0163333333333)}",Rico,region,2.2,16.78,10.43
M 0 2 14km SE of Mammoth Lakes CA,2022-04-08T10:22:16.167Z,2022-04-08 10:22:16.167000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715886,"{'type': 'Point', 'coordinates': (-118.882, 37.5353333)}",Lakes,CA,0.2,3.89,2.42
M 1 0 1km SW of Round Valley CA,2022-04-08T10:55:15.326Z,2022-04-08 10:55:15.326000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715876,"{'type': 'Point', 'coordinates': (-118.6056667, 37.41)}",Valley,CA,1.0,4.45,2.77
M 1 1 1km SSW of Round Valley CA,2022-04-08T10:45:15.275Z,2022-04-08 10:45:15.275000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715871,"{'type': 'Point', 'coordinates': (-118.605, 37.4056667)}",Valley,CA,1.1,8.20,5.10
M 1 3 19 km SSW of Point Possession Alaska,2022-04-08T08:08:36.218Z,2022-04-08 08:08:36.218000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224i7gsxu,"{'type': 'Point', 'coordinates': (-150.782, 60.7505)}",Possession,Alaska,1.3,36.20,22.49
M 1 7 73 km W of Winchester Bay Oregon,2022-04-08T20:59:09.160Z,2022-04-08 20:59:09.160000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61820432,"{'type': 'Point', 'coordinates': (-125.07533333333333, 43.772166666666664)}",Bay,Oregon,1.7,34.15,21.22
